45.312469,46,MRd,16,
45.312481,110,Cpl,16,
45.312487,50,MWr,1, 
45.312491,46,MRd,4, 
45.312502,62,Cpl,4, 
45.312507,46,MRd,16,
45.312519,110,Cpl,16,
45.312525,50,MWr,1, 
45.312529,46,MRd,4, 
45.312541,62,Cpl,4, 
45.312546,46,MRd,16,
45.312558,110,Cpl,16,
45.312564,50,MWr,1, 
45.312568,46,MRd,4, 
45.312580,62,Cpl,4, 
45.312585,46,MRd,16,
45.312597,110,Cpl,16,
45.312603,50,MWr,1, 
45.312607,46,MRd,4, 
45.312619,62,Cpl,4, 
45.312624,46,MRd,16,
45.312636,110,Cpl,16,
45.312642,50,MWr,1, 
45.312645,46,MRd,4, 
45.312656,62,Cpl,4, 
45.312662,46,MRd,16,
45.312674,110,Cpl,16,
45.312680,50,MWr,1, 
45.312683,46,MRd,4, 
45.312694,62,Cpl,4, 
45.312700,46,MRd,16,
45.312712,110,Cpl,16,
45.312718,50,MWr,1, 
45.312721,46,MRd,4, 
45.312732,62,Cpl,4, 
45.312738,46,MRd,16,
45.312750,110,Cpl,16,
45.312756,50,MWr,1, 
45.312759,46,MRd,4, 
45.312770,62,Cpl,4, 
45.312776,46,MRd,16,
45.312788,110,Cpl,16,
45.312794,50,MWr,1, 
45.312797,46,MRd,4, 
45.312809,62,Cpl,4, 
45.312815,46,MRd,16,
45.312826,110,Cpl,16,
45.312833,50,MWr,1, 
45.312836,46,MRd,4, 
45.312848,62,Cpl,4, 
45.312853,46,MRd,16,
45.312865,110,Cpl,16,
45.312872,50,MWr,1, 
45.312875,46,MRd,4, 
45.312887,62,Cpl,4, 
45.312892,46,MRd,16,
45.312904,110,Cpl,16,
45.312910,50,MWr,1, 
45.312914,46,MRd,4, 
45.312926,62,Cpl,4, 
45.312932,46,MRd,16,
45.312943,110,Cpl,16,
45.312949,50,MWr,1, 
45.312953,46,MRd,4, 
45.312965,62,Cpl,4, 
45.312970,46,MRd,16,
45.312982,110,Cpl,16,
45.312988,50,MWr,1, 
45.312992,46,MRd,4, 
45.313004,62,Cpl,4, 
45.313010,46,MRd,16,
45.313021,110,Cpl,16,
45.313027,50,MWr,1, 
45.313031,46,MRd,4, 
45.313042,62,Cpl,4, 
45.313047,46,MRd,16,
45.313059,110,Cpl,16,
45.313065,50,MWr,1, 
45.313068,46,MRd,4, 
45.313079,62,Cpl,4, 
45.313085,46,MRd,16,
45.313097,110,Cpl,16,
45.313103,50,MWr,1, 
45.313106,46,MRd,4, 
45.313117,62,Cpl,4, 
45.313122,46,MRd,16,
45.313135,110,Cpl,16,
45.313140,50,MWr,1, 
45.313144,46,MRd,4, 
45.313155,62,Cpl,4, 
45.313160,46,MRd,16,
45.313173,110,Cpl,16,
45.313178,50,MWr,1, 
45.313182,46,MRd,4, 
45.313193,62,Cpl,4, 
45.313198,46,MRd,16,
45.313211,110,Cpl,16,
45.313216,50,MWr,1, 
45.313219,46,MRd,4, 
45.313231,62,Cpl,4, 
45.313236,46,MRd,16,
45.313248,110,Cpl,16,
45.313254,50,MWr,1, 
45.313257,46,MRd,4, 
45.313269,62,Cpl,4, 
45.313274,46,MRd,16,
45.313286,110,Cpl,16,
45.313292,50,MWr,1, 
45.313295,46,MRd,4, 
45.313307,62,Cpl,4, 
45.313312,46,MRd,16,
45.313324,110,Cpl,16,
45.313330,50,MWr,1, 
45.313333,46,MRd,4, 
45.313345,62,Cpl,4, 
45.313350,46,MRd,16,
45.313362,110,Cpl,16,
45.313368,50,MWr,1, 
45.313371,46,MRd,4, 
45.313383,62,Cpl,4, 
45.313388,46,MRd,16,
45.313399,110,Cpl,16,
45.313405,50,MWr,1, 
45.313408,46,MRd,4, 
45.313419,62,Cpl,4, 
45.313425,46,MRd,16,
45.313437,110,Cpl,16,
45.313442,50,MWr,1, 
45.313446,46,MRd,4, 
45.313457,62,Cpl,4, 
45.313462,46,MRd,16,
45.313474,110,Cpl,16,
45.313479,50,MWr,1, 
45.313483,46,MRd,4, 
45.313496,62,Cpl,4, 
45.313501,46,MRd,16,
45.313513,110,Cpl,16,
45.313518,50,MWr,1, 
45.313522,46,MRd,4, 
45.313533,62,Cpl,4, 
45.313538,46,MRd,16,
45.313550,110,Cpl,16,
45.313556,50,MWr,1, 
45.313559,46,MRd,4, 
45.313571,62,Cpl,4, 
45.313576,46,MRd,16,
45.313588,110,Cpl,16,
45.313594,50,MWr,1, 
45.313597,46,MRd,4, 
45.313609,62,Cpl,4, 
45.313614,46,MRd,16,
45.313625,110,Cpl,16,
45.313631,50,MWr,1, 
45.313634,46,MRd,4, 
45.313646,62,Cpl,4, 
45.313651,46,MRd,16,
45.313662,110,Cpl,16,
45.313668,50,MWr,1, 
45.313671,46,MRd,4, 
45.313683,62,Cpl,4, 
45.313688,46,MRd,16,
45.313700,110,Cpl,16,
45.313706,50,MWr,1, 
45.313709,46,MRd,4, 
45.313720,62,Cpl,4, 
45.313726,46,MRd,16,
45.313737,110,Cpl,16,
45.313742,50,MWr,1, 
45.313746,46,MRd,4, 
45.313757,62,Cpl,4, 
45.313762,46,MRd,16,
45.313775,110,Cpl,16,
45.313780,50,MWr,1, 
45.313784,46,MRd,4, 
45.313795,62,Cpl,4, 
45.313801,46,MRd,16,
45.313813,110,Cpl,16,
45.313818,50,MWr,1, 
45.313821,46,MRd,4, 
45.313833,62,Cpl,4, 
45.313838,46,MRd,16,
45.313850,110,Cpl,16,
45.313856,50,MWr,1, 
45.313860,46,MRd,4, 
45.313871,62,Cpl,4, 
45.313876,46,MRd,16,
45.313887,110,Cpl,16,
45.313893,50,MWr,1, 
45.313896,46,MRd,4, 
45.313908,62,Cpl,4, 
45.313913,46,MRd,16,
45.313924,110,Cpl,16,
45.313930,50,MWr,1, 
45.313933,46,MRd,4, 
45.313945,62,Cpl,4, 
45.313950,46,MRd,16,
45.313962,110,Cpl,16,
45.313968,50,MWr,1, 
